line,type,context,talking,talking_to,words,episode
1096,testimony,,tracy,aside,I'm disappointed that Demi got the rose.,2
1097,dialogue,,colton,nicole,Nicole.,2
1098,testimony,,tracy,aside,"It's frustrating for me to see, 'cause I'm an adult, and she's literally a child.",2
1099,dialogue,,colton,nicole,"Nicole, will you accept this rose?",2
1100,dialogue,,nicole,colton,"Yes, of course. Thank you.",2
1101,dialogue,,colton,kirpa,Kirpa. Will you accept this rose?,2
1102,dialogue,,kirpa,colton,"Yes, absolutely.",2
1103,dialogue,,colton,kirpa,Thank you.,2
1104,dialogue,,colton,hannahg,"Hannah G.. Hannah, will you accept this rose?",2
1105,dialogue,,hannahg,colton,Absolutely. Thank you.,2
1106,dialogue,,colton,catherine,"Yeah. Catherine. Catherine, will you accept this rose?",2
1107,dialogue,,catherine,colton,Yes.,2
1108,dialogue,,colton,bri,Bri. Will you accept this rose?,2
1109,dialogue,,bri,colton,I will.,2
1110,dialogue,,colton,sydney,"Sydney. Sydney, will you accept this rose?",2
1111,dialogue,,sydney,colton,Yes.,2
1112,dialogue,,colton,onyeka,"Onyeka. Onyeka, will you accept this rose?",2
1113,dialogue,,onyeka,colton,Of course.,2
1114,testimony,,tracy,aside,I'm nervous. I'm really nervous.,2
1115,dialogue,,colton,katie,Katie.,2
1116,testimony,,tracy,aside,"All it feels like now is that I look like this, like, insanely emotional girl.",2
1117,dialogue,,colton,caitlin,Caitlin.,2
1118,testimony,,tracy,aside,"And he's like, ""All right, this girl can't handle this."" Like, ""This isn't okay. She's got to go.""",2
1119,dialogue,,colton,caitlin,Will you accept this rose?,2
1120,dialogue,laughs,caitlin,colton,Yes. You kept me waiting.,2
1121,testimony,,tracy,aside,"I'm just so angry at this point. I feel like I'm going home tonight because of something that I couldn't even control. Like, that feels *bleep*.",2
1122,dialogue,,colton,nina,"Nina. Nina, will you accept this rose?",2
1123,dialogue,,nina,colton,Absolutely. Thank you.,2
1124,dialogue,,colton,nina,Yeah.,2
1125,dialogue,,chris,all,"Ladies, Colton, it's the final rose tonight. When you're ready.",2
1126,dialogue,,colton,tracy,Tracy.,2
1127,dialogue,chuckles,tracy,colton,,2
1128,dialogue,,colton,tracy,"Tracy, will you accept this rose?",2
1129,dialogue,,tracy,colton,"Yes, my heart's beating out of my chest.",2
1130,sound,chuckles,,,,2
1131,dialogue,,chris,women,"Ladies, I'm sorry. If you did not receive a rose, take a moment, say your good‐byes.",2
1132,dialogue,,angelique,self,Okay.,2
1133,sound,somber piano music,,,,2
1134,sound,quiet chatter,,,,2
1135,dialogue,,alexb,colton,Good luck.,2
1136,dialogue,,colton,alexb,Thank you. Take care.,2
1137,dialogue,,alexb,colton,Thank you.,2
1138,dialogue,,colton,alexb,Yeah.,2
1139,dialogue,,erika,colton,Bye.,2
1140,dialogue,,colton,erika,Thank you.,2
1141,dialogue,,angelique,colton,Bye. Good luck. Thank you for everything.,2
1142,dialogue,,colton,angelique,Yeah.,2
1143,testimony,,angelique,aside,"Thank you. It sucks. I was really hoping I was gonna get a rose. I felt it, I really did. And I thought it would have been enough, but... Colton just seemed like a genuine, honest person. And I just want just a good guy. But, um... yeah.",2
1144,dialogue,,annie,women,"Bye, guys.",2
1145,dialogue,,women,annie,"I love you, Annie.",2
1146,dialogue,,annie,colton,Love you. Good luck. Best of luck.,2
1147,dialogue,,colton,annie,Thank you. Thank you.,2
1148,testimony,"inhales deeply, sniffles, sniffles",annie,aside,"That was hard. I really thought that I would find it here, and I guess I was wrong. I don't feel like he got to know me. I don't feel like that I got to know him. And that was my biggest fear, and it happened, so... I just got my heart ripped out of my chest. I guess it's just like... So embarrassing, and I just... I don't know. I just want to go home.",2
